aspect_id,performance_id,section,aspect_num,aspect_desc,info_flag,credit_flag,base_value,factor,goe,ref,scores_of_panel
54ef7b4943,3cfaaddd7a,elements,2,1A+1Lo,,,1.6,,-0.07,,1.53
5507063de0,a69a41a5c0,components,,Skating Skills,,,,2.5,,,2.08
552014111b,a69a41a5c0,elements,7,CoSp1V,,,1.28,,-0.3,,0.98
5520a7d7c6,ce091a973e,components,,Performance,,,,2.5,,,1.92
5529a39259,7986f7aba7,elements,,,,,3.3,,,,3.27
552a2fb0d8,4a048850bc,components,,Interpretation of the Music,,,,1.7,,,2.83
553e58c27a,994de780c3,elements,2,CCoSp1,,,2.0,,-0.2,,1.8
5550c2f835,f867ec6a25,elements,2,1F,,,0.5,,0.0,,0.5
5553b26555,3c3a5f6477,elements,5,1A+2Lo<<,<<,,1.6,,-0.55,,1.05
555d6ade45,8c6a5f6412,elements,6,1A+1Lo,,,1.6,,0.0,,1.6
556da695bf,c9635f3dba,elements,1,1A,,,1.1,,-0.11,,0.99
5582904453,09d12c982d,elements,5,CSSp2V,,,1.73,,-0.52,,1.21
55838540c7,87b14d814d,elements,6,1A,,,1.1,,0.04,,1.14
55a406325f,33bd50a7c5,components,,Performance,,,,1.7,,,3.33
55ab7875c7,09668c6244,elements,5,2S,,,1.3,,0.0,,1.3
55b925a34e,fc471a28bf,elements,4,CoSpBV,,,1.13,,-0.11,,1.02
55c312c113,4e177c3666,elements,5,2S<,<,,1.04,,-0.21,,0.83
55dd5e861d,cee97f145d,elements,7,2S<<,<<,,0.4,,-0.2,,0.2
55fe723e3b,4e177c3666,components,,Performance,,,,1.7,,,3.67
5607b1aa63,87b14d814d,elements,3,StSqB,,,1.5,,-0.05,,1.45
561919ab94,b5e5181ce5,elements,1,CCoSp2,,,2.5,,0.08,,2.58
562c55926c,66f3ec43a4,elements,4,StSqB,,,1.5,,-0.05,,1.45
5635581c3c,b7f3cd43bd,elements,,,,,15.4,,,,16.44
564af74057,9614d4a18f,elements,7,2T,,,1.3,,-0.65,,0.65
56552b3114,33bd50a7c5,components,,Interpretation of the Music,,,,1.7,,,3.0
5658defaaf,3800253dab,elements,,,,,8.02,,,,7.39
56759584c9,505f8ee056,elements,7,StSq1,,,1.8,,-0.12,,1.68
5697dc71d4,7986f7aba7,elements,4,1S,,x,0.8,,-0.01,,0.79
56997fd785,e4710f75b9,elements,2,2F<<,<<,,0.5,,-0.2,,0.3
56a5a2d41c,696581df34,elements,4,2S+1T,,,1.7,,-0.17,,1.53
56b140896c,64b89b2f61,elements,2,2S,,,1.3,,-0.35,,0.95
56bea3bfd2,9614d4a18f,elements,4,CCoSpB,,,1.7,,-0.57,,1.13
56ca3c68b6,a5232a6dbe,components,,Skating Skills,,,,2.5,,,3.75
56d3ce1131,b384d5c8ff,elements,,,,,6.5,,,,5.58
56e589a44c,66280bab53,elements,2,StSqB,,,1.5,,0.0,,1.5
5701c60aca,b2bf35d57d,elements,5,StSqB,,,1.5,,-0.05,,1.45
57154b58b7,1198fc6e65,elements,6,1F+1Lo,,,1.0,,-0.02,,0.98
574126729c,a1d26bc58e,elements,9,CSSp3,,,2.6,,0.26,,2.86
5768f3041f,c4835cd59a,components,,Skating Skills,,,,1.0,,,1.5
5791d1a818,61da9b2558,elements,1,1A+1Lo,,,1.6,,0.15,,1.75
579e558c85,eafa5802d0,components,,Skating Skills,,,,2.5,,,2.83
57b1993790,5435475620,elements,5,1A+1T,,,1.5,,0.11,,1.61
57b3d6e78d,84b68ab78e,elements,6,1A+1T<<,<<,,1.1,,-0.33,,0.77
57b63c8ba6,c4f74b584e,elements,2,StSqB,,,1.5,,-0.05,,1.45
57cbeb4fce,674cff475c,components,,Skating Skills,,,,1.7,,,3.0
57ccde547a,f55a85f262,elements,4,1F+SEQ+1A*,*,,0.4,,-0.1,,0.3
57eb20c46a,f867ec6a25,components,,Skating Skills,,,,2.5,,,2.08
58236d5c12,b0b5045921,elements,,,,,9.0,,,,7.28
5844b5d82c,740c7588f3,components,,Performance,,,,1.0,,,1.5
584866453a,393e28dca3,elements,7,1F+1Lo,,,1.0,,-0.02,,0.98
585c37b479,ca06c998d3,elements,2,2S+1T,,,1.7,,0.0,,1.7
58b077bfd6,a79b4b906f,elements,,,,,8.54,,,,8.1
5908520ffc,6672fc7ad8,components,,Performance,,,,2.5,,,2.5
5926dbe8d3,b65be3f4ff,components,,Transitions,,,,1.0,,,2.0
592e6402d5,02f4eae2a0,elements,1,1A<<,<<,,0.0,,0.0,,0.0
5943e28f9b,47abe792de,elements,7,1A,,,1.1,,0.04,,1.14
596c9364f5,0da35986de,elements,8,CSSp2,,,2.3,,0.23,,2.53
598f9f41f1,3c3a5f6477,elements,,,,,12.36,,,,12.2
59c27a0dc8,42d83bdccb,elements,5,1Lo*,*,,0.0,,0.0,,0.0
59dd5b67d7,a03453249b,elements,3,1T,,,0.4,,0.0,,0.4
59e9877c46,2dbc33070e,components,,Performance,,,,2.5,,,2.67
59f018088b,0ccca59e4b,elements,3,StSqB,,,1.5,,0.0,,1.5
59fcb17400,81aaacf960,elements,2,CSSp1,,,1.9,,0.0,,1.9
5a1f77f711,8da29c25af,elements,,,,,9.2,,,,8.62
5a2f30d1e7,85908e5dc9,elements,4,CCoSp2,,,2.5,,0.08,,2.58
5a54b2811b,0684651968,elements,,,,,11.86,,,,9.63
5a623f33d6,81aaacf960,elements,1,1A,,,1.1,,-0.44,,0.66
5a9afad9c8,1e526a4fcb,components,,Transitions,,,,1.0,,,1.92
5aa5bf7522,6f0853fe6c,elements,9,CSSp3,,,2.6,,0.26,,2.86
5acf9b188c,bfc79f3591,elements,3,2S+2Tq,q,,2.6,,-0.65,,1.95
5b1c45dce6,598892e7ba,elements,4,2S,,,1.3,,-0.65,,0.65
5b20e4a2a8,f1b4bbab50,components,,Skating Skills,,,,2.5,,,2.42
5b2fa78c97,ed76f92308,elements,7,SSp1,,,1.3,,-0.65,,0.65
5b5098f608,1ca52c6ec3,elements,5,SSp1,,,1.3,,0.09,,1.39
5b651202e9,c2b606e2ac,components,,Skating Skills,,,,1.7,,,3.0
5b6ca8a4ec,7e997e32e0,elements,2,1A,,,1.1,,-0.51,,0.59
5b7c944b56,9fb7b55d58,elements,5,2Lz,,,2.1,,-0.28,,1.82
5b896dbb80,5435475620,elements,2,StSq2,,,2.6,,0.0,,2.6
5b979ca317,556273d14d,elements,1,2S,,,1.3,,0.13,,1.43
5bc6d7da40,9e9f633dd0,elements,8,2S,,,1.3,,0.0,,1.3
5bd4f2f0d3,09668c6244,components,,Skating Skills,,,,2.5,,,3.08
5bee76eb9b,a81d8a93ef,elements,3,1A+1Lo,,,1.6,,0.0,,1.6
5bfae849f0,fd59acf9b8,components,,Performance,,,,1.7,,,3.17
5c0f488684,d65f420a31,elements,,,,,32.4,,,,31.08
5c10f1a88a,09d12c982d,elements,7,1A+1Lo<<,<<,,1.1,,-0.44,,0.66
5c1511453d,47abe792de,components,,Skating Skills,,,,1.7,,,3.25
5c1a990a57,625f546e5b,elements,7,1F+1T,,x,1.8,,-0.02,,1.78
5c1b06279a,e5979d4a9e,components,,Performance,,,,2.5,,,2.83
5c305552a5,8a45813cde,elements,6,CCoSpBV,,,1.28,,-0.26,,1.02
5c3506eb12,d901216749,elements,2,SSp1,,,1.3,,-0.09,,1.21
5c3f568ea3,1e526a4fcb,elements,1,1F,,x,1.0,,0.02,,1.02
5c5a5ed110,3be861abff,elements,8,SSp1,,,1.3,,-0.09,,1.21
5c61eddfcf,9e0c4f3df0,components,,Skating Skills,,,,1.8,,,3.67
5c64da84cc,89944ec100,elements,2,2F<,<,,1.44,,-0.34,,1.1
5c8eea3ed2,40e368c142,elements,4,CoSp1,,,1.7,,-0.85,,0.85
5c937b3da5,d65f420a31,elements,11,2F,,x,1.98,,0.14,,2.12
5c94b02f81,c5c2bafc0d,elements,2,2S<+2T<<,<<,,1.44,,-0.52,,0.92
5c991cf489,b7f3cd43bd,components,,Performance,,,,1.7,,,3.83
5ca3d34047,316a0a0061,elements,1,2S<+1T,<,,1.44,,-0.28,,1.16
5cb6f1ad44,33f558ef67,elements,7,2Lz,,,2.1,,-0.49,,1.61
5cbd453114,f09e7c4409,elements,,,,,12.2,,,,11.01
5cd7c11062,2c07a3da99,elements,6,1Lz,,,0.6,,-0.04,,0.56
5cec097e31,a69a41a5c0,elements,6,1A,,,1.1,,-0.55,,0.55
5cfebbe708,79160f6de0,elements,,,,,7.13,,,,6.22
5d100389ed,5f97c67dff,elements,6,2S+2T<,<,,2.34,,-0.39,,1.95
5d1462588a,14ddb46c80,elements,3,1Lz+1Lo,,,1.1,,-0.06,,1.04
5d2d3279cf,af590b5650,components,,Interpretation of the Music,,,,1.7,,,3.5
5d2fcbd380,3800253dab,elements,2,CSSp1,,,1.9,,0.19,,2.09
5d37a9f310,d89b696204,elements,6,2S,,,1.3,,-0.65,,0.65
5d45523561,14ddb46c80,elements,2,1A<<,<<,,0.0,,0.0,,0.0
5d4ad19b56,cf4a8f5a11,elements,8,CoSpB,,,1.5,,-0.1,,1.4
5d541a4f00,bfc79f3591,elements,,,,,16.24,,,,14.55
5d553a4c3a,1198fc6e65,elements,4,StSqB,,,1.5,,-0.25,,1.25
5d6d555e08,40c6d61954,elements,1,2S,,,1.3,,0.09,,1.39
5d78039db7,d65f420a31,components,,Performance,,,,2.0,,,4.31
5d8058aa6f,1ca52c6ec3,components,,Skating Skills,,,,2.5,,,2.58
5da4112c8e,3b5ec5ad10,elements,7,USpB,,,1.0,,0.0,,1.0
5dada6371f,3b5ec5ad10,components,,Transitions,,,,1.0,,,1.83
5db0bfeb4f,7f5c07052f,components,,Skating Skills,,,,1.7,,,3.17
5db9e0871f,8bdbc1103b,elements,,,,,9.1,,,,8.0
5df735bcfe,d94872bf92,elements,3,StSqB,,,1.5,,0.0,,1.5
5dfca7fc4b,daf3d8af16,elements,7,CCoSp2,,,2.5,,0.17,,2.67
5e0f7858f4,4a048850bc,elements,3,2T,,,1.3,,0.04,,1.34
5e10a80468,ee7af6ee01,elements,7,CSSp2,,,2.3,,0.23,,2.53
5e3bc94ac1,9e9f633dd0,elements,6,2F,,,1.8,,-0.18,,1.62
5e544e54d2,02f4eae2a0,elements,,,,,8.6,,,,8.63
5e6901cb69,a703c634fe,elements,3,1A,,,1.1,,-0.55,,0.55
5e6ef1a77b,b1441268bd,elements,5,2S,,,1.3,,0.0,,1.3
5e706b10d4,02f4eae2a0,elements,6,1F+1T,,x,1.8,,-0.02,,1.78
5e78e86c9c,802207973b,components,,Interpretation of the Music,,,,1.7,,,3.67
5e798bae70,2477bcd35e,elements,8,StSqB,,,1.5,,-0.05,,1.45
5ea1096277,0045d6ca7a,elements,,,,,2.7,,,,2.62
5eb7071a4f,1d3ae89e3d,components,,Skating Skills,,,,1.8,,,3.25
5ec7f4d9ce,0da35986de,elements,1,2S,,,1.3,,-0.22,,1.08
5ed45a200c,8ba3b27b44,elements,1,2Lo,,,1.7,,0.0,,1.7
5ee63ed4de,4a048850bc,components,,Performance,,,,1.7,,,2.92
5f38754cdb,6cdcb662e6,components,,Skating Skills,,,,2.5,,,3.33
5f3b9cd312,d57ab95a95,elements,2,1Lz,,,0.6,,-0.3,,0.3
5f40bf6907,0839b7c97e,elements,1,2S+2T,,,2.6,,0.0,,2.6
5f5505baac,1c79760cbd,elements,3,1F+1T,,,0.9,,0.02,,0.92
5f599337df,556273d14d,elements,8,2A,,x,3.63,,-1.65,,1.98
5f5c56e142,c3a061e577,elements,5,1A*,*,,0.0,,0.0,,0.0
5f625f75bd,404022f49f,elements,,,,,10.08,,,,9.85
5f6eca469b,7ac68ad6f8,elements,4,2S,,,1.3,,-0.13,,1.17
5f8de36532,d65f420a31,elements,2,3T,,,4.2,,-2.1,,2.1
5fa9a5e697,506ccbb4da,elements,3,StSqB,,,1.5,,-0.25,,1.25
5fb7d1c974,caa1956039,elements,4,CCoSp2,,,2.5,,0.25,,2.75
5fba85645d,bfe3387c0e,components,,Interpretation of the Music,,,,2.0,,,3.42
5fcfca931c,f46341d239,elements,3,CoSp1,,,1.7,,0.23,,1.93
5fd814e208,9614d4a18f,elements,1,2S+1A+SEQ,,,1.92,,0.13,,2.05
6002a01717,79ad0f7099,elements,7,CSSp2,,,2.3,,-0.15,,2.15
6047494099,316a0a0061,elements,8,CSSp2*,*,,0.0,,0.0,,0.0
6051df6659,ab1356cbff,elements,1,1A+1T,,,1.5,,0.0,,1.5
606e95013e,3ca64d170d,elements,4,SSpB,,,1.1,,-0.04,,1.06
6083dc7408,b384d5c8ff,elements,1,1A+1T,,,1.5,,0.0,,1.5
60a76604b5,b0b5045921,elements,4,1Lz,,,0.6,,-0.04,,0.56
60a8a9c112,d5ed5817b7,elements,7,2F,,,1.8,,0.0,,1.8
60abf40778,4371e4dcd8,elements,,,,,8.76,,,,8.24
60ac5b87b9,6c858bc0ee,elements,,,,,9.23,,,,8.77
60f2346343,9614d4a18f,elements,,,,,15.6,,,,13.8
61176710b6,0684651968,elements,5,StSq1,,,1.8,,-0.12,,1.68
611f33b665,47abe792de,elements,1,2S+1T,,,1.7,,-0.04,,1.66
6136f98db6,9fb7b55d58,components,,Transitions,,,,1.8,,,3.25
6193649808,ba712159f7,elements,1,1A,,,1.1,,0.11,,1.21
61a4784aa4,b9306bfa05,elements,2,1A<<,<<,,0.0,,0.0,,0.0
61aa654e7f,3bd8052b3d,elements,5,1F,,,0.5,,-0.02,,0.48
61aab39091,2c07a3da99,elements,1,1F,,,0.5,,0.03,,0.53
61cee69018,d685504907,elements,4,2F,,,1.8,,-0.48,,1.32
61e2195e01,0ccca59e4b,elements,7,CoSp1,,,1.7,,0.11,,1.81
61e809d164,3cbd6b4227,elements,,,,,11.4,,,,11.47
61f21810b6,38f2dd0b4e,elements,3,FCSSp3,,,2.6,,0.43,,3.03
6208e566cf,991d66bf0d,elements,6,2T,,,1.3,,0.0,,1.3
620c0841de,40c6d61954,elements,6,StSq1,,,1.8,,0.0,,1.8
625d8f2540,8c6a5f6412,components,,Interpretation of the Music,,,,1.7,,,2.83
6275e84849,d685504907,elements,6,StSqB,,,1.5,,-0.15,,1.35
629481a0da,cf4a8f5a11,elements,5,SSp1,,,1.3,,0.04,,1.34
62a0c3b01a,9b186af195,components,,Performance,,,,2.5,,,2.67
62a2b6fc0b,fbf6fde443,elements,3,2F,,,1.8,,-0.06,,1.74
62a5e2f8ce,e1449cfa76,elements,5,1F,,x,1.0,,0.0,,1.0
62adfc1f52,089c83d095,elements,,,,,10.4,,,,9.41
62ae5e541d,d712134c79,elements,7,2Sq,q,,1.3,,-0.65,,0.65
62b5e6a138,c4835cd59a,elements,2,SSpB,,,1.1,,-0.04,,1.06
62b8b2044d,7844d971b7,elements,3,CSSp1,,,1.9,,0.13,,2.03
62e0ee1dbe,fc471a28bf,elements,5,StSqB,,,1.5,,0.0,,1.5
62e9f356be,351cc99764,components,,Skating Skills,,,,2.5,,,2.17
62f465172e,d9df5d42cc,elements,,,,,12.5,,,,13.3
62fd1d8959,0d5207c68e,elements,4,CCoSp1,,,2.0,,-0.13,,1.87
637172076d,1308f16dc4,elements,2,1Aq+T,q,,1.1,,-0.48,,0.62
6377713c0c,42d83bdccb,components,,Skating Skills,,,,2.5,,,2.33
639cafae28,bc646e0acc,elements,5,2Lo,,,1.7,,-0.62,,1.08
63a236bb54,6bf59c1925,components,,Performance,,,,1.0,,,1.75
63bb550383,e5ee96f372,elements,5,2S<,<,,1.04,,-0.52,,0.52
63bf53666b,51ab4bad49,components,,Interpretation of the Music,,,,1.7,,,3.17
63bfc47567,a07c29680d,elements,4,1F+1Lo,,,1.0,,0.0,,1.0
63d0b5f270,84b3411de6,components,,Performance,,,,2.5,,,2.75
63f4e46c86,674cff475c,elements,3,CSSp2,,,2.3,,0.23,,2.53
63febef072,1c79760cbd,elements,2,CCoSp1,,,2.0,,0.13,,2.13
6400a14b19,6bf59c1925,elements,2,StSq,,,0.0,,0.0,,0.0
64142c122b,d605f101cb,elements,2,2T,,,1.3,,-0.09,,1.21
6424d1dbf8,66f7086436,components,,Skating Skills,,,,1.7,,,3.5
642ec6a2b0,2127e8e94d,elements,3,CCoSp1,,,2.0,,-0.13,,1.87
643146caa3,5869bb8ad4,components,,Performance,,,,2.5,,,2.0
6441df7429,09d12c982d,components,,Skating Skills,,,,1.7,,,3.33
644b0dc092,8f57160f29,elements,4,StSqB,,,1.5,,-0.05,,1.45
644df2208a,542d4970b9,elements,1,1A+1Lo,,,1.6,,0.0,,1.6
6453a5b4f0,cb767036fb,elements,,,,,9.3,,,,8.27
6471e1879a,a5c1f37deb,elements,6,1Lz,,,0.6,,0.02,,0.62
6475de17ae,7ac68ad6f8,elements,6,1A,,,1.1,,-0.55,,0.55
6485d01270,0ffb75eb13,components,,Skating Skills,,,,1.7,,,3.25
6496a255ff,89944ec100,elements,3,2T,,,1.3,,-0.65,,0.65
64a577fb54,ca06c998d3,elements,4,CCoSp1,,,2.0,,-0.13,,1.87
64a92bf77d,40d78c32ae,elements,,,,,8.6,,,,8.58
64ab01f1c4,968e4d57bb,elements,8,2S,,,1.3,,0.0,,1.3
64ae5e624e,bdf0be72a5,elements,1,StSqB,,,1.5,,-0.05,,1.45
64afa6d3a8,c4f74b584e,components,,Performance,,,,1.0,,,2.25
64b6b622c6,218952cf6e,elements,2,1A+1Lo,,,1.6,,0.0,,1.6
64fdfdd230,4e177c3666,components,,Interpretation of the Music,,,,1.7,,,3.83
64fe59990b,95d4f14cd9,elements,7,USpB,,,1.0,,-0.1,,0.9
650de4401a,ce8038e2c9,elements,,,,,14.86,,,,14.61
6519d158a9,0045d6ca7a,components,,Skating Skills,,,,1.0,,,1.17
651d0aed98,aff9b058c5,elements,2,StSqB,,,1.5,,-0.05,,1.45
65283041ed,9071530734,elements,5,StSq1,,,1.8,,-0.06,,1.74
6528dcc1fb,cee97f145d,elements,3,2T<,<,,1.04,,-0.21,,0.83
654cb1649f,d712134c79,elements,2,StSqB,,,1.5,,-0.75,,0.75
655195fea8,2b688c37f9,elements,3,StSq1,,,1.8,,0.0,,1.8
6557f0115f,393e28dca3,elements,1,1A+1T<<,<<,,1.1,,-0.37,,0.73
6561e4036e,316a0a0061,components,,Skating Skills,,,,1.7,,,2.67
6583ca028f,40c6d61954,elements,4,CSSp1,,,1.9,,0.19,,2.09
65af387547,1364f78a5a,elements,2,CCoSp2,,,2.5,,0.42,,2.92
65b9da2ba8,3babb9fe8d,components,,Skating Skills,,,,1.0,,,1.92
65bed65be2,3be861abff,components,,Transitions,,,,0.5,,,2.17
65c770b569,bfc79f3591,elements,7,CCoSp2,,,2.5,,0.0,,2.5
65f0477475,b7f3cd43bd,elements,7,1A+1Lo,,,1.6,,0.07,,1.67
66101e35f9,cee97f145d,elements,,,,,11.84,,,,10.64
662023c73e,85908e5dc9,components,,Skating Skills,,,,2.5,,,2.58
66219ede90,370a5f0ae0,elements,2,StSq2,,,2.6,,0.0,,2.6
666b07fe91,481fede470,elements,4,StSqB,,,1.5,,-0.3,,1.2
667ac9c539,d9df5d42cc,elements,7,2S,,,1.3,,0.09,,1.39
667c83e9ba,a0fcaf550f,elements,2,1A<<,<<,,0.0,,0.0,,0.0
66853eb8ad,7ae96e113c,elements,5,2S<+1T*+REP,*,,0.73,,-0.31,,0.42
668748b041,a1d26bc58e,elements,11,2F,,x,1.98,,0.0,,1.98
668bc3ad93,b04e49d6df,elements,,,,,15.76,,,,15.49
66915e247b,ce8038e2c9,components,,Performance,,,,1.7,,,3.42
66d12ed50a,38f2dd0b4e,elements,9,CCoSp1,,,2.0,,-0.13,,1.87
66de6b3a94,da3c981fc7,elements,,,,,7.38,,,,6.48
66e3ca574a,218952cf6e,elements,5,CCoSp2,,,2.5,,-0.25,,2.25
66f040c664,87b14d814d,elements,2,CCoSp2,,,2.5,,-0.33,,2.17
66f9c98e43,ddab4f666d,elements,4,CCoSp2,,,2.5,,0.0,,2.5
67016d3723,fbf6fde443,components,,Skating Skills,,,,1.7,,,3.58
67174c6c5f,42d83bdccb,elements,6,CCoSpB,,,1.7,,0.0,,1.7
67192f376e,7f5c07052f,components,,Interpretation of the Music,,,,1.7,,,2.83
67232cfb5c,b25f4e7261,elements,2,StSqB,,,1.5,,0.0,,1.5
67364ba818,0da35986de,elements,6,2Lo<,<,,1.36,,-0.68,,0.68
673c2f9460,d480965e05,components,,Skating Skills,,,,1.6,,,6.08
673c65e843,0ffb75eb13,elements,7,1A+1Lo,,,1.6,,0.0,,1.6
675071e395,e5ee96f372,elements,3,CCoSp2V,,,1.88,,0.31,,2.19
67624d97ab,4e177c3666,elements,7,2T<<,<<,,0.4,,-0.13,,0.27
6769aaffb5,0684651968,components,,Interpretation of the Music,,,,1.7,,,2.5
67792982e6,9660a36d6a,components,,Interpretation,,,,1.0,,,1.17
678b55ee85,1364f78a5a,elements,,,,,15.29,,,,15.1
6799a9daba,40d78c32ae,elements,1,1A,,,1.1,,0.0,,1.1
67c0e668de,b04e49d6df,elements,8,CSSp2,,,2.3,,0.46,,2.76
67c675d4cb,b59a716b68,elements,,,,,18.9,,,,18.98
67dcb868b4,33bd50a7c5,elements,7,2Lo<,<,,1.36,,-0.45,,0.91
67f11242c1,ce8038e2c9,components,,Interpretation of the Music,,,,1.7,,,3.17
67f79b8a5c,5f50da0265,elements,7,1A,,,1.1,,0.0,,1.1
6809f2c8fc,79ad0f7099,elements,3,1A,,,1.1,,-0.15,,0.95
681f7e21af,b9306bfa05,elements,6,1F+1T,,,0.9,,0.02,,0.92
6821e759da,d5ed5817b7,elements,1,2S,,,1.3,,0.13,,1.43
683348764b,506ccbb4da,elements,,,,,16.3,,,,13.93
68352bff66,5fc1013d34,elements,5,1Lz+1T,,,1.0,,0.0,,1.0
6847850bf5,fa66b04001,elements,6,2S<<,<<,,0.4,,-0.15,,0.25
6865096a0f,994de780c3,elements,5,2Lo,,,1.7,,0.11,,1.81
686ddd12c3,7fcd568057,elements,5,2S<,<,,1.04,,-0.21,,0.83
687b3ab6b1,d3abe15c4f,elements,1,2Lo,,,1.7,,0.06,,1.76
688fdcd418,fdcad27a48,elements,6,1A+1Lo,,,1.6,,-0.07,,1.53
6894e03f7d,1e526a4fcb,elements,5,1S+1T,,x,1.6,,0.01,,1.61
68e8773558,b7f3cd43bd,elements,8,SSp2,,,1.6,,0.27,,1.87
68f31be3d3,fd533b66e1,components,,Performance,,,,2.5,,,2.92
68f40fb11c,ff71273c6a,elements,4,1A+1A+SEQ,,,1.76,,0.0,,1.76
6909d9428b,5869bb8ad4,components,,Skating Skills,,,,2.5,,,2.33
691d9642c9,f4220006e6,components,,Performance,,,,2.5,,,2.17
695b3b2ab2,d6bf443adb,elements,3,StSq2,,,2.6,,0.09,,2.69
69679e09f1,4a048850bc,elements,8,StSq2,,,2.6,,0.09,,2.69
6996673c0b,1364f78a5a,elements,3,1A+2T,,,2.4,,0.09,,2.49
69a0f7185a,3800253dab,elements,5,2S,,,1.3,,0.0,,1.3
69b2c3a634,870bf02103,elements,,,,,8.5,,,,8.45
69bdcc0fa6,9308736e6f,elements,6,1A,,,1.1,,0.11,,1.21
69be69026d,2c07a3da99,elements,2,StSq1,,,1.8,,0.06,,1.86
69e2910e99,e4710f75b9,elements,3,2Lo,,,1.7,,-0.28,,1.42
69e7c03e9d,1f5bfc6dcb,elements,5,1A+1Lo,,,1.6,,0.0,,1.6
69ef788e4c,501014a6eb,elements,6,2S<+2Lo<,<,,2.4,,-0.41,,1.99
69f69af369,79160f6de0,elements,5,1F+1Lo,,,1.0,,-0.02,,0.98
69fb52e28e,c9635f3dba,elements,6,1F+1Lo,,,1.0,,-0.02,,0.98
6a2155f22b,9e0c4f3df0,elements,,,,,18.1,,,,15.38
6a5ad6ec7a,bb6535c00f,elements,4,CCoSp,,,0.0,,0.0,,0.0
6a5b15db65,1c79760cbd,elements,7,1A,,,1.1,,0.0,,1.1
6a5b327857,1d3ae89e3d,components,,Interpretation of the Music,,,,1.8,,,3.25
6a6a082d49,b7f3cd43bd,components,,Skating Skills,,,,1.7,,,3.67
6a7cb9733e,4bf723e344,components,,Transitions,,,,1.8,,,3.08
6a807f6dc3,fdcad27a48,components,,Interpretation,,,,0.5,,,1.75
6a90035dda,5435475620,elements,6,CCoSp2,,,2.5,,0.25,,2.75
6a951cff7e,b9306bfa05,components,,Performance,,,,2.5,,,2.42
6a9bd0bb0b,e5979d4a9e,elements,7,CSSp2V,,,1.73,,-0.41,,1.32
6ab9de187b,bb6535c00f,elements,5,2S,,,1.3,,-0.65,,0.65
6afb2aba3d,9e9f633dd0,elements,2,2Lo,,,1.7,,-0.23,,1.47
6b083d7d0b,1d3ae89e3d,elements,5,1A,,,1.1,,0.18,,1.28
6b17694f07,d5ed5817b7,components,,Composition,,,,2.0,,,3.25
6b42825c02,fd1baaedea,elements,5,StSq2,,,2.6,,0.26,,2.86
6b45ef1799,4b70ebcfc8,elements,7,CSSp2,,,2.3,,0.23,,2.53
6b5f47be4d,3cfaaddd7a,elements,6,1A+1T,,,1.5,,0.0,,1.5
6b7778b0fd,481fede470,elements,,,,,10.1,,,,8.77
6b8c4d8f5f,ca06c998d3,elements,,,,,12.76,,,,12.42
6b9e745f5d,556273d14d,components,,Interpretation of the Music,,,,2.0,,,3.33
6bafd9f040,b0b5045921,elements,8,USp1,,,1.2,,0.04,,1.24
6bba168f63,536a6c986d,elements,6,1A,,,1.1,,0.0,,1.1
6bdaf2dc54,36512b63e8,elements,7,2Lo,,,1.7,,0.06,,1.76
6be30dd709,fd533b66e1,elements,6,1A+1T,,,1.5,,-0.11,,1.39
6be6b9cbd3,38f2dd0b4e,elements,5,2Lzq,q,,2.1,,-1.05,,1.05
6be8a37761,ce091a973e,elements,7,CoSp,,,0.0,,0.0,,0.0
6c3569d782,0ffb75eb13,elements,2,2F<+2T<,<,,2.48,,-0.72,,1.76
6c50935060,3b5ec5ad10,elements,6,1S+1T,,x,1.6,,0.0,,1.6
6c6d22a8d4,eb7b8172b4,elements,2,CoSpBV,,,1.13,,-0.34,,0.79
6c7b886568,06a4083116,elements,6,StSqB,,,1.5,,-0.2,,1.3
6c857d88af,e858eb8b71,elements,1,2S+1Eu+2S,,,3.1,,0.09,,3.19
6cb9183d34,40dbb42122,elements,7,1S,,x,0.8,,0.0,,0.8
6cc4547030,c5c2bafc0d,components,,Skating Skills,,,,1.7,,,3.17
6ccbd6a358,47abe792de,elements,3,1A+1Lo<<,<<,,1.1,,-0.4,,0.7
6cd8bfd966,f8f05265a4,components,,Performance,,,,2.5,,,2.25
6cdcb9f4a6,393e28dca3,elements,4,StSqB,,,1.5,,-0.15,,1.35
6ceaa4a631,40c6d61954,elements,3,2S,,,1.3,,0.09,,1.39
6d0e68632d,556273d14d,components,,Performance,,,,2.0,,,3.33
6d0ffab3b3,0c89133d31,elements,6,StSqB,,,1.5,,0.0,,1.5
6d116e1773,cf4a8f5a11,elements,,,,,9.5,,,,8.11
6d1326687b,ff71273c6a,elements,5,StSqB,,,1.5,,-0.2,,1.3
6d13954605,152efd405d,components,,Transitions,,,,1.6,,,3.33
6d1da4450f,a390cf882d,elements,,,,,10.2,,,,9.43
6d2520650b,ba712159f7,components,,Interpretation,,,,0.5,,,2.67
6d4766d403,089c83d095,elements,3,CCoSp1V,,,1.5,,0.0,,1.5
6d573e37e5,1198fc6e65,elements,1,2S<<,<<,,0.4,,-0.2,,0.2
6d6141e38d,92ced3aafa,elements,5,2Lz,,,2.1,,0.14,,2.24
6d66af9d45,f13ac394d3,elements,2,2S+1T,,,1.7,,0.0,,1.7
6d6901cdba,3c3a5f6477,elements,6,SSp2,,,1.6,,0.21,,1.81
6d925cb81a,36512b63e8,elements,,,,,18.22,,,,17.62
