aspect_id,judge,score
4eb9dec538,J5,-2.0
4ec406d26f,J1,-1.0
4ec406d26f,J2,0.0
4ec406d26f,J3,0.0
4ee4eb6433,J1,-2.0
4ee4eb6433,J2,-2.0
4ee4eb6433,J3,-2.0
4ee4eb6433,J4,-3.0
4ee4eb6433,J5,-3.0
4ee76a0b52,J1,1.0
4ee76a0b52,J2,-1.0
4ee76a0b52,J3,-2.0
4ee76a0b52,J4,1.0
4ee76a0b52,J5,0.0
4ee83c2c96,J1,-1.0
4ee83c2c96,J2,1.0
4ee83c2c96,J3,0.0
4f2620649f,J1,-1.0
4f2620649f,J2,-1.0
4f2620649f,J3,0.0
4f2620649f,J4,-1.0
4f2620649f,J5,0.0
4f386cee38,J1,-1.0
4f386cee38,J2,0.0
4f386cee38,J3,-1.0
4f386cee38,J4,-1.0
4f386cee38,J5,-2.0
4f52a924aa,J1,3.25
4f52a924aa,J2,2.75
4f52a924aa,J3,2.5
4f52a924aa,J4,2.75
4f52a924aa,J5,2.5
4f71d868b7,J1,-1.0
4f71d868b7,J2,0.0
4f71d868b7,J3,0.0
4f71d868b7,J4,0.0
4f71d868b7,J5,-1.0
4fb660b16f,J1,-1.0
4fb660b16f,J2,1.0
4fb660b16f,J3,1.0
4fb94d9037,J1,0.0
4fb94d9037,J2,1.0
4fb94d9037,J3,0.0
4fb94d9037,J4,0.0
4fb94d9037,J5,1.0
4fc2751e1b,J1,3.25
4fc2751e1b,J2,3.0
4fc2751e1b,J3,2.75
4fc8034f04,J1,3.5
4fc8034f04,J2,3.5
4fc8034f04,J3,3.5
4fc8034f04,J4,4.0
4fc8034f04,J5,3.25
4fd4f4434f,J1,2.5
4fd4f4434f,J2,2.75
4fd4f4434f,J3,2.75
4fe14660bc,J1,-3.0
4fe14660bc,J2,-1.0
4fe14660bc,J3,-1.0
4fe14660bc,J4,-2.0
4fe14660bc,J5,-2.0
4feb41afea,J1,0.0
4feb41afea,J2,0.0
4feb41afea,J3,0.0
4ff9a1f593,J1,-1.0
4ff9a1f593,J2,0.0
4ff9a1f593,J3,0.0
500b2c870c,J1,1.75
500b2c870c,J2,1.75
500b2c870c,J3,1.75
500fa32881,J1,2.5
500fa32881,J2,2.25
500fa32881,J3,2.0
5017b65b9a,J1,0.0
5017b65b9a,J2,1.0
5017b65b9a,J3,2.0
501f2c0708,J1,-4.0
501f2c0708,J2,-3.0
501f2c0708,J3,-3.0
5047d438e3,J1,-1.0
5047d438e3,J2,0.0
5047d438e3,J3,0.0
5047d438e3,J4,0.0
5047d438e3,J5,-1.0
504b33b58d,J1,-2.0
504b33b58d,J2,1.0
504b33b58d,J3,0.0
504b33b58d,J4,1.0
504b33b58d,J5,1.0
50504647d7,J1,2.0
50504647d7,J2,1.0
50504647d7,J3,1.0
50504647d7,J4,2.0
50504647d7,J5,1.0
505d9d3153,J1,1.0
505d9d3153,J2,0.0
505d9d3153,J3,0.0
505d9d3153,J4,0.0
505d9d3153,J5,0.0
506031a360,J1,4.25
506031a360,J2,3.75
506031a360,J3,3.75
506031a360,J4,3.0
506031a360,J5,3.25
5097858d77,J1,-5.0
5097858d77,J2,-5.0
5097858d77,J3,-5.0
5097858d77,J4,-5.0
5097858d77,J5,-5.0
509bfc4bad,J1,0.0
509bfc4bad,J2,-1.0
509bfc4bad,J3,-2.0
50afc29674,J1,2.0
50afc29674,J2,1.0
50afc29674,J3,1.0
50afc29674,J4,1.0
50afc29674,J5,-1.0
50b67d6e08,J1,-1.0
50b67d6e08,J2,0.0
50b67d6e08,J3,0.0
50cb5f52fb,J1,-1.0
50cb5f52fb,J2,-1.0
50cb5f52fb,J3,-1.0
50cfcce290,J1,4.0
50cfcce290,J2,4.25
50cfcce290,J3,4.0
50cfcce290,J4,4.5
50cfcce290,J5,4.25
510244b7e8,J1,0.0
510244b7e8,J2,0.0
510244b7e8,J3,0.0
5111b8fa69,J1,0.0
5111b8fa69,J2,1.0
5111b8fa69,J3,1.0
5111b8fa69,J4,0.0
5111b8fa69,J5,1.0
51295cfff6,J1,-5.0
51295cfff6,J2,-5.0
51295cfff6,J3,-5.0
51295cfff6,J4,-5.0
51295cfff6,J5,-5.0
512b7b5d89,J1,0.0
512b7b5d89,J2,0.0
512b7b5d89,J3,0.0
512f0a94aa,J1,1.0
512f0a94aa,J2,1.25
512f0a94aa,J3,0.75
513186cd1b,J1,3.5
513186cd1b,J2,3.75
513186cd1b,J3,3.25
513186cd1b,J4,4.5
513186cd1b,J5,3.25
514a6af0f3,J1,3.25
514a6af0f3,J2,3.5
514a6af0f3,J3,3.75
514a6af0f3,J4,3.0
514a6af0f3,J5,3.0
5172768dd1,J1,-1.0
5172768dd1,J2,0.0
5172768dd1,J3,-2.0
5185faea58,J1,-3.0
5185faea58,J2,-2.0
5185faea58,J3,-3.0
5185faea58,J4,-1.0
5185faea58,J5,-2.0
51901f0aa3,J1,-3.0
51901f0aa3,J2,-3.0
51901f0aa3,J3,-3.0
51991c25fc,J1,1.75
51991c25fc,J2,2.25
51991c25fc,J3,2.0
51bc54c887,J1,2.5
51bc54c887,J2,3.5
51bc54c887,J3,2.75
51bc54c887,J4,3.5
51bc54c887,J5,3.0
51f8d45cd4,J1,3.5
51f8d45cd4,J2,3.75
51f8d45cd4,J3,2.75
51f8d45cd4,J4,3.25
51f8d45cd4,J5,3.5
520dc8e1c7,J1,3.0
520dc8e1c7,J2,3.0
520dc8e1c7,J3,2.75
5217b245d5,J1,1.0
5217b245d5,J2,0.0
5217b245d5,J3,0.0
5217b245d5,J4,-1.0
5217b245d5,J5,0.0
5235ff1d2b,J1,-2.0
5235ff1d2b,J2,0.0
5235ff1d2b,J3,-1.0
525261407c,J1,3.0
525261407c,J2,2.25
525261407c,J3,3.25
525261407c,J4,3.25
525261407c,J5,3.0
525b4d54e6,J1,-4.0
525b4d54e6,J2,-1.0
525b4d54e6,J3,-2.0
525b4d54e6,J4,-1.0
525b4d54e6,J5,-2.0
528d56d108,J1,1.75
528d56d108,J2,2.25
528d56d108,J3,2.5
5296b5beb1,J1,0.0
5296b5beb1,J2,1.0
5296b5beb1,J3,1.0
5296b5beb1,J4,1.0
5296b5beb1,J5,0.0
52a0004def,J1,2.0
52a0004def,J2,1.75
52a0004def,J3,2.0
52a0004def,J4,2.25
52a0004def,J5,2.75
52a892b291,J1,-4.0
52a892b291,J2,-4.0
52a892b291,J3,-4.0
52b7ce47a1,J1,1.0
52b7ce47a1,J2,0.0
52b7ce47a1,J3,0.0
52b7ce47a1,J4,0.0
52b7ce47a1,J5,1.0
52b7d5e63c,J1,0.0
52b7d5e63c,J2,0.0
52b7d5e63c,J3,1.0
52b7d5e63c,J4,1.0
52b7d5e63c,J5,0.0
52bd3fc50a,J1,-4.0
52bd3fc50a,J2,-3.0
52bd3fc50a,J3,-4.0
52e3f8be19,J1,1.0
52e3f8be19,J2,0.0
52e3f8be19,J3,-1.0
530dc6857d,J1,0.0
530dc6857d,J2,0.0
530dc6857d,J3,1.0
5319aa6e14,J1,1.5
5319aa6e14,J2,2.0
5319aa6e14,J3,2.0
53301c1bd7,J1,2.25
53301c1bd7,J2,2.75
53301c1bd7,J3,2.75
5343c17cfc,J1,-4.0
5343c17cfc,J2,-4.0
5343c17cfc,J3,-2.0
5343c17cfc,J4,-2.0
5343c17cfc,J5,-2.0
5362bd5fae,J1,1.5
5362bd5fae,J2,1.25
5362bd5fae,J3,1.25
536b8eb4bd,J1,8.75
536b8eb4bd,J2,6.0
536b8eb4bd,J3,6.0
536b8eb4bd,J4,6.0
536b8eb4bd,J5,6.5
538e35dcbf,J1,3.0
538e35dcbf,J2,2.0
538e35dcbf,J3,2.25
538e61f7d8,J1,0.0
538e61f7d8,J2,0.0
538e61f7d8,J3,0.0
538e61f7d8,J4,0.0
538e61f7d8,J5,0.0
53a72be6e8,J1,0.0
53a72be6e8,J2,0.0
53a72be6e8,J3,0.0
53a72be6e8,J4,0.0
53a72be6e8,J5,0.0
53b91ac86c,J1,1.0
53b91ac86c,J2,1.0
53b91ac86c,J3,2.0
53b91ac86c,J4,1.0
53b91ac86c,J5,1.0
53f125c53d,J1,3.0
53f125c53d,J2,3.0
53f125c53d,J3,2.75
53f59fb6de,J1,3.0
53f59fb6de,J2,3.5
53f59fb6de,J3,3.5
53f59fb6de,J4,3.5
53f59fb6de,J5,3.25
54008fe168,J1,2.0
54008fe168,J2,2.25
54008fe168,J3,2.25
54008fe168,J4,2.5
54008fe168,J5,2.25
540cdea5b6,J1,-1.0
540cdea5b6,J2,-3.0
540cdea5b6,J3,-2.0
541f7323c0,J1,1.0
541f7323c0,J2,1.0
541f7323c0,J3,2.0
541f7323c0,J4,0.0
541f7323c0,J5,1.0
542a4aa326,J1,2.75
542a4aa326,J2,2.25
542a4aa326,J3,2.5
542a4aa326,J4,2.75
542a4aa326,J5,2.5
542c8aeef9,J1,1.5
542c8aeef9,J2,1.75
542c8aeef9,J3,2.5
542f1c1fe1,J1,0.0
542f1c1fe1,J2,0.0
542f1c1fe1,J3,0.0
542f1c1fe1,J4,0.0
542f1c1fe1,J5,0.0
542f6d6d68,J1,-2.0
542f6d6d68,J2,2.0
542f6d6d68,J3,0.0
542f6d6d68,J4,1.0
542f6d6d68,J5,1.0
54436828d9,J1,0.0
54436828d9,J2,-1.0
54436828d9,J3,-1.0
54436828d9,J4,0.0
54436828d9,J5,-1.0
545150599a,J1,-1.0
545150599a,J2,-1.0
545150599a,J3,0.0
5454ed02f4,J1,2.25
5454ed02f4,J2,2.5
5454ed02f4,J3,2.5
5460ecd745,J1,-2.0
5460ecd745,J2,-2.0
5460ecd745,J3,-1.0
5460ecd745,J4,-2.0
5460ecd745,J5,-2.0
5470893778,J1,-4.0
5470893778,J2,-3.0
5470893778,J3,-2.0
5470893778,J4,-3.0
5470893778,J5,-4.0
547989f58d,J1,2.0
547989f58d,J2,2.25
547989f58d,J3,2.75
547989f58d,J4,2.5
547989f58d,J5,2.5
548636b8e7,J1,2.5
548636b8e7,J2,3.0
548636b8e7,J3,3.25
54895ed0b8,J1,8.75
54895ed0b8,J2,5.0
54895ed0b8,J3,4.75
54895ed0b8,J4,4.75
54895ed0b8,J5,6.25
548b305150,J1,-1.0
548b305150,J2,0.0
548b305150,J3,0.0
548b305150,J4,-1.0
548b305150,J5,0.0
548cbc6980,J1,-1.0
548cbc6980,J2,-1.0
548cbc6980,J3,1.0
548cbc6980,J4,0.0
548cbc6980,J5,0.0
5492710508,J1,2.75
5492710508,J2,2.75
5492710508,J3,2.75
5492710508,J4,3.0
5492710508,J5,2.75
54d38de982,J1,0.0
54d38de982,J2,0.0
54d38de982,J3,0.0
54d38de982,J4,0.0
54d38de982,J5,-1.0
54d83df66d,J1,4.0
54d83df66d,J2,4.0
54d83df66d,J3,4.75
54d83df66d,J4,5.5
54d83df66d,J5,5.75
54ef7b4943,J1,0.0
54ef7b4943,J2,-1.0
54ef7b4943,J3,0.0
54ef7b4943,J4,-1.0
54ef7b4943,J5,-1.0
5507063de0,J1,2.25
5507063de0,J2,2.25
5507063de0,J3,2.0
5507063de0,J4,2.0
5507063de0,J5,1.75
552014111b,J1,-3.0
552014111b,J2,-2.0
552014111b,J3,-4.0
552014111b,J4,0.0
552014111b,J5,-2.0
5520a7d7c6,J1,2.5
5520a7d7c6,J2,1.75
5520a7d7c6,J3,1.5
552a2fb0d8,J1,3.0
552a2fb0d8,J2,2.75
552a2fb0d8,J3,2.75
552a2fb0d8,J4,2.25
552a2fb0d8,J5,3.25
553e58c27a,J1,-1.0
553e58c27a,J2,0.0
553e58c27a,J3,1.0
553e58c27a,J4,-2.0
553e58c27a,J5,-3.0
5550c2f835,J1,0.0
5550c2f835,J2,0.0
5550c2f835,J3,1.0
5550c2f835,J4,0.0
5550c2f835,J5,0.0
5553b26555,J1,-5.0
5553b26555,J2,-5.0
5553b26555,J3,-5.0
5553b26555,J4,-5.0
5553b26555,J5,-5.0
555d6ade45,J1,0.0
555d6ade45,J2,1.0
555d6ade45,J3,0.0
555d6ade45,J4,0.0
555d6ade45,J5,0.0
556da695bf,J1,-1.0
556da695bf,J2,-1.0
556da695bf,J3,-1.0
5582904453,J1,-3.0
5582904453,J2,-3.0
5582904453,J3,-3.0
5582904453,J4,-3.0
5582904453,J5,-2.0
55838540c7,J1,0.0
55838540c7,J2,1.0
55838540c7,J3,0.0
55838540c7,J4,1.0
55838540c7,J5,0.0
55a406325f,J1,2.5
55a406325f,J2,3.25
55a406325f,J3,3.5
55a406325f,J4,3.25
55a406325f,J5,3.5
55ab7875c7,J1,0.0
55ab7875c7,J2,0.0
55ab7875c7,J3,0.0
55b925a34e,J1,-3.0
55b925a34e,J2,-2.0
55b925a34e,J3,-1.0
55b925a34e,J4,0.0
55b925a34e,J5,0.0
55c312c113,J1,-2.0
55c312c113,J2,-2.0
55c312c113,J3,-2.0
55c312c113,J4,-3.0
55c312c113,J5,-2.0
55dd5e861d,J1,-5.0
55dd5e861d,J2,-5.0
55dd5e861d,J3,-5.0
55dd5e861d,J4,-5.0
55dd5e861d,J5,-5.0
55fe723e3b,J1,3.5
55fe723e3b,J2,3.75
55fe723e3b,J3,4.0
55fe723e3b,J4,3.25
55fe723e3b,J5,3.75
5607b1aa63,J1,-1.0
5607b1aa63,J2,-1.0
5607b1aa63,J3,0.0
5607b1aa63,J4,0.0
5607b1aa63,J5,0.0
561919ab94,J1,1.0
561919ab94,J2,1.0
561919ab94,J3,0.0
561919ab94,J4,0.0
561919ab94,J5,0.0
562c55926c,J1,-2.0
562c55926c,J2,-1.0
562c55926c,J3,0.0
562c55926c,J4,0.0
562c55926c,J5,0.0
564af74057,J1,-5.0
564af74057,J2,-5.0
564af74057,J3,-5.0
564af74057,J4,-5.0
564af74057,J5,-5.0
56552b3114,J1,2.25
56552b3114,J2,2.75
56552b3114,J3,3.25
56552b3114,J4,3.0
56552b3114,J5,3.75
56759584c9,J1,-2.0
56759584c9,J2,0.0
56759584c9,J3,0.0
56759584c9,J4,-2.0
56759584c9,J5,0.0
5697dc71d4,J1,-1.0
5697dc71d4,J2,0.0
5697dc71d4,J3,0.0
56997fd785,J1,-4.0
56997fd785,J2,-5.0
56997fd785,J3,-4.0
56997fd785,J4,-4.0
56997fd785,J5,-4.0
56a5a2d41c,J1,-2.0
56a5a2d41c,J2,-1.0
56a5a2d41c,J3,-2.0
56a5a2d41c,J4,-1.0
56a5a2d41c,J5,0.0
56b140896c,J1,-3.0
56b140896c,J2,-2.0
56b140896c,J3,-3.0
56b140896c,J4,-2.0
56b140896c,J5,-3.0
56bea3bfd2,J1,-2.0
56bea3bfd2,J2,-3.0
56bea3bfd2,J3,-4.0
56bea3bfd2,J4,-4.0
56bea3bfd2,J5,-3.0
56ca3c68b6,J1,4.0
56ca3c68b6,J2,4.0
56ca3c68b6,J3,3.25
56e589a44c,J1,0.0
56e589a44c,J2,-1.0
56e589a44c,J3,2.0
56e589a44c,J4,0.0
56e589a44c,J5,0.0
5701c60aca,J1,-1.0
5701c60aca,J2,0.0
5701c60aca,J3,0.0
57154b58b7,J1,0.0
57154b58b7,J2,0.0
57154b58b7,J3,-1.0
574126729c,J1,1.0
574126729c,J2,1.0
574126729c,J3,0.0
574126729c,J4,1.0
574126729c,J5,2.0
5768f3041f,J1,1.25
5768f3041f,J2,1.5
5768f3041f,J3,1.75
5791d1a818,J1,2.0
5791d1a818,J2,1.0
5791d1a818,J3,1.0
579e558c85,J1,3.0
579e558c85,J2,2.75
579e558c85,J3,2.75
57b1993790,J1,1.0
57b1993790,J2,1.0
57b1993790,J3,1.0
57b1993790,J4,1.0
57b1993790,J5,0.0
57b3d6e78d,J1,-3.0
57b3d6e78d,J2,-3.0
57b3d6e78d,J3,-3.0
57b63c8ba6,J1,-1.0
57b63c8ba6,J2,0.0
57b63c8ba6,J3,0.0
57cbeb4fce,J1,3.75
57cbeb4fce,J2,2.75
57cbeb4fce,J3,2.75
57cbeb4fce,J4,3.5
57cbeb4fce,J5,2.5
57ccde547a,J1,-1.0
57ccde547a,J2,-2.0
57ccde547a,J3,-3.0
57ccde547a,J4,-2.0
57ccde547a,J5,-2.0
57eb20c46a,J1,2.0
57eb20c46a,J2,2.0
57eb20c46a,J3,2.5
57eb20c46a,J4,2.25
57eb20c46a,J5,2.0
5844b5d82c,J1,1.25
5844b5d82c,J2,1.75
5844b5d82c,J3,1.5
584866453a,J1,0.0
584866453a,J2,0.0
584866453a,J3,0.0
584866453a,J4,-1.0
584866453a,J5,-1.0
585c37b479,J1,1.0
585c37b479,J2,0.0
585c37b479,J3,0.0
585c37b479,J4,0.0
585c37b479,J5,-1.0
5908520ffc,J1,2.75
5908520ffc,J2,2.5
5908520ffc,J3,2.25
5926dbe8d3,J1,2.5
5926dbe8d3,J2,2.0
5926dbe8d3,J3,2.0
5926dbe8d3,J4,2.0
5926dbe8d3,J5,2.0
5943e28f9b,J1,0.0
5943e28f9b,J2,1.0
5943e28f9b,J3,0.0
596c9364f5,J1,0.0
596c9364f5,J2,1.0
596c9364f5,J3,1.0
596c9364f5,J4,1.0
596c9364f5,J5,2.0
59dd5b67d7,J1,0.0
59dd5b67d7,J2,0.0
59dd5b67d7,J3,0.0
59e9877c46,J1,2.5
59e9877c46,J2,2.75
59e9877c46,J3,2.75
59e9877c46,J4,2.75
59e9877c46,J5,2.5
59f018088b,J1,0.0
59f018088b,J2,0.0
59f018088b,J3,0.0
59fcb17400,J1,0.0
59fcb17400,J2,0.0
59fcb17400,J3,0.0
5a2f30d1e7,J1,0.0
5a2f30d1e7,J2,0.0
5a2f30d1e7,J3,1.0
5a623f33d6,J1,-4.0
5a623f33d6,J2,-3.0
5a623f33d6,J3,-5.0
5a9afad9c8,J1,2.0
5a9afad9c8,J2,2.0
5a9afad9c8,J3,1.75
5aa5bf7522,J1,1.0
5aa5bf7522,J2,1.0
5aa5bf7522,J3,1.0
5aa5bf7522,J4,1.0
5aa5bf7522,J5,1.0
5acf9b188c,J1,-5.0
5acf9b188c,J2,-5.0
5acf9b188c,J3,-5.0
5acf9b188c,J4,-5.0
5acf9b188c,J5,-5.0
5b1c45dce6,J1,-5.0
5b1c45dce6,J2,-5.0
5b1c45dce6,J3,-5.0
5b20e4a2a8,J1,2.75
5b20e4a2a8,J2,2.5
5b20e4a2a8,J3,2.0
5b2fa78c97,J1,-5.0
5b2fa78c97,J2,-5.0
5b2fa78c97,J3,-5.0
5b5098f608,J1,1.0
5b5098f608,J2,-1.0
5b5098f608,J3,0.0
5b5098f608,J4,2.0
5b5098f608,J5,1.0
5b651202e9,J1,3.0
5b651202e9,J2,3.0
5b651202e9,J3,3.0
5b651202e9,J4,3.0
5b651202e9,J5,2.75
5b6ca8a4ec,J1,-4.0
5b6ca8a4ec,J2,-5.0
5b6ca8a4ec,J3,-5.0
5b7c944b56,J1,-1.0
5b7c944b56,J2,-1.0
5b7c944b56,J3,-1.0
5b7c944b56,J4,-2.0
5b7c944b56,J5,-2.0
5b896dbb80,J1,0.0
5b896dbb80,J2,1.0
5b896dbb80,J3,0.0
5b896dbb80,J4,0.0
5b896dbb80,J5,0.0
5b979ca317,J1,0.0
5b979ca317,J2,1.0
5b979ca317,J3,1.0
5b979ca317,J4,2.0
5b979ca317,J5,1.0
5bc6d7da40,J1,1.0
5bc6d7da40,J2,0.0
5bc6d7da40,J3,0.0
5bc6d7da40,J4,0.0
5bc6d7da40,J5,0.0
5bd4f2f0d3,J1,3.25
5bd4f2f0d3,J2,3.0
5bd4f2f0d3,J3,3.0
5bee76eb9b,J1,1.0
5bee76eb9b,J2,0.0
5bee76eb9b,J3,0.0
5bee76eb9b,J4,0.0
5bee76eb9b,J5,0.0
5bfae849f0,J1,2.5
5bfae849f0,J2,3.25
5bfae849f0,J3,3.0
5bfae849f0,J4,3.5
5bfae849f0,J5,3.25
5c10f1a88a,J1,-3.0
5c10f1a88a,J2,-4.0
5c10f1a88a,J3,-4.0
5c10f1a88a,J4,-4.0
5c10f1a88a,J5,-4.0
5c1511453d,J1,2.75
5c1511453d,J2,3.5
5c1511453d,J3,3.5
5c1a990a57,J1,-1.0
5c1a990a57,J2,0.0
5c1a990a57,J3,0.0
5c1a990a57,J4,0.0
5c1a990a57,J5,-1.0
5c1b06279a,J1,2.75
5c1b06279a,J2,3.0
5c1b06279a,J3,2.75
5c305552a5,J1,-2.0
5c305552a5,J2,-2.0
5c305552a5,J3,-2.0
5c3506eb12,J1,0.0
5c3506eb12,J2,-1.0
5c3506eb12,J3,-1.0
5c3f568ea3,J1,0.0
5c3f568ea3,J2,0.0
5c3f568ea3,J3,1.0
5c5a5ed110,J1,-2.0
5c5a5ed110,J2,0.0
5c5a5ed110,J3,0.0
5c61eddfcf,J1,3.75
5c61eddfcf,J2,3.75
5c61eddfcf,J3,3.75
5c61eddfcf,J4,3.5
5c61eddfcf,J5,3.5
5c64da84cc,J1,-2.0
5c64da84cc,J2,-2.0
5c64da84cc,J3,-3.0
5c64da84cc,J4,-3.0
5c64da84cc,J5,-2.0
5c8eea3ed2,J1,-5.0
5c8eea3ed2,J2,-5.0
5c8eea3ed2,J3,-5.0
5c8eea3ed2,J4,-5.0
5c8eea3ed2,J5,-5.0
5c937b3da5,J1,0.0
5c937b3da5,J2,1.0
5c937b3da5,J4,1.0
5c94b02f81,J1,-4.0
5c94b02f81,J2,-5.0
5c94b02f81,J3,-5.0
5c94b02f81,J4,-5.0
5c94b02f81,J5,-5.0
5c991cf489,J1,4.5
5c991cf489,J2,4.5
5c991cf489,J3,3.25
5c991cf489,J4,3.5
5c991cf489,J5,3.5
5ca3d34047,J1,-3.0
5ca3d34047,J2,-2.0
5ca3d34047,J3,-3.0
5ca3d34047,J4,-2.0
5ca3d34047,J5,-3.0
5cb6f1ad44,J1,-3.0
5cb6f1ad44,J2,-2.0
5cb6f1ad44,J3,-1.0
5cb6f1ad44,J4,-3.0
5cb6f1ad44,J5,-2.0
5cd7c11062,J1,-1.0
5cd7c11062,J2,-1.0
5cd7c11062,J3,0.0
5cec097e31,J1,-5.0
5cec097e31,J2,-5.0
5cec097e31,J3,-5.0
5cec097e31,J4,-5.0
5cec097e31,J5,-5.0
5d100389ed,J1,-3.0
5d100389ed,J2,-2.0
5d100389ed,J3,-4.0
5d1462588a,J1,-1.0
5d1462588a,J2,0.0
5d1462588a,J3,0.0
5d1462588a,J4,-2.0
5d1462588a,J5,-2.0
5d2d3279cf,J1,3.75
5d2d3279cf,J2,3.25
5d2d3279cf,J3,3.5
5d2fcbd380,J1,0.0
5d2fcbd380,J2,1.0
5d2fcbd380,J3,2.0
5d37a9f310,J1,-5.0
5d37a9f310,J2,-5.0
5d37a9f310,J3,-5.0
5d37a9f310,J4,-5.0
5d37a9f310,J5,-5.0
5d4ad19b56,J1,-1.0
5d4ad19b56,J2,0.0
5d4ad19b56,J3,-1.0
5d553a4c3a,J1,-2.0
5d553a4c3a,J2,-1.0
5d553a4c3a,J3,-2.0
5d6d555e08,J1,0.0
5d6d555e08,J2,1.0
5d6d555e08,J3,1.0
5d6d555e08,J4,1.0
5d6d555e08,J5,0.0
5d78039db7,J1,4.5
5d78039db7,J2,4.0
5d78039db7,J4,4.25
5d8058aa6f,J1,2.5
5d8058aa6f,J2,2.75
5d8058aa6f,J3,3.0
5d8058aa6f,J4,2.25
5d8058aa6f,J5,2.5
5da4112c8e,J1,0.0
5da4112c8e,J2,0.0
5da4112c8e,J3,0.0
5dada6371f,J1,1.25
5dada6371f,J2,2.0
5dada6371f,J3,2.25
5db0bfeb4f,J1,3.25
5db0bfeb4f,J2,3.5
5db0bfeb4f,J3,2.75
5df735bcfe,J1,0.0
5df735bcfe,J2,0.0
5df735bcfe,J3,0.0
5dfca7fc4b,J1,1.0
5dfca7fc4b,J2,3.0
5dfca7fc4b,J3,0.0
5dfca7fc4b,J4,1.0
5dfca7fc4b,J5,0.0
5e0f7858f4,J1,1.0
5e0f7858f4,J2,0.0
5e0f7858f4,J3,0.0
5e0f7858f4,J4,1.0
5e0f7858f4,J5,0.0
5e10a80468,J1,2.0
5e10a80468,J2,1.0
5e10a80468,J3,1.0
5e10a80468,J4,1.0
5e10a80468,J5,1.0
5e3bc94ac1,J1,-1.0
5e3bc94ac1,J2,-1.0
5e3bc94ac1,J3,0.0
5e3bc94ac1,J4,-2.0
5e3bc94ac1,J5,-1.0
5e6901cb69,J1,-5.0
5e6901cb69,J2,-5.0
5e6901cb69,J3,-5.0
5e6901cb69,J4,-5.0
5e6901cb69,J5,0.0
5e6ef1a77b,J1,0.0
5e6ef1a77b,J2,1.0
5e6ef1a77b,J3,0.0
5e6ef1a77b,J4,-2.0
5e6ef1a77b,J5,0.0
5e706b10d4,J1,0.0
5e706b10d4,J2,0.0
5e706b10d4,J3,-1.0
5e78e86c9c,J1,3.75
5e78e86c9c,J2,3.75
5e78e86c9c,J3,4.25
5e78e86c9c,J4,3.5
5e78e86c9c,J5,3.0
5e798bae70,J1,0.0
5e798bae70,J2,0.0
5e798bae70,J3,-1.0
5eb7071a4f,J1,3.25
5eb7071a4f,J2,3.0
5eb7071a4f,J3,3.5
5eb7071a4f,J4,4.25
5eb7071a4f,J5,3.0
5ec7f4d9ce,J1,-1.0
5ec7f4d9ce,J2,-2.0
5ec7f4d9ce,J3,0.0
5ec7f4d9ce,J4,-2.0
5ec7f4d9ce,J5,-2.0
5ed45a200c,J1,0.0
5ed45a200c,J2,0.0
5ed45a200c,J3,0.0
5ed45a200c,J4,0.0
5ed45a200c,J5,-1.0
5ee63ed4de,J1,3.0
5ee63ed4de,J2,2.75
5ee63ed4de,J3,3.0
5ee63ed4de,J4,2.5
5ee63ed4de,J5,3.25
5f38754cdb,J1,3.5
5f38754cdb,J2,3.5
5f38754cdb,J3,3.25
5f38754cdb,J4,3.0
5f38754cdb,J5,3.25
5f3b9cd312,J1,-5.0
5f3b9cd312,J2,-5.0
5f3b9cd312,J3,-5.0
5f3b9cd312,J4,-5.0
5f3b9cd312,J5,-5.0
5f40bf6907,J1,0.0
5f40bf6907,J2,0.0
5f40bf6907,J3,0.0
5f5505baac,J1,0.0
5f5505baac,J2,0.0
5f5505baac,J3,1.0
5f5505baac,J4,1.0
5f5505baac,J5,0.0
5f599337df,J1,-5.0
5f599337df,J2,-5.0
5f599337df,J3,-5.0
5f599337df,J4,-5.0
5f599337df,J5,-5.0
5f6eca469b,J1,-2.0
5f6eca469b,J2,-1.0
5f6eca469b,J3,0.0
5f8de36532,J1,-5.0
5f8de36532,J2,-5.0
5f8de36532,J4,-5.0
5fa9a5e697,J1,-2.0
5fa9a5e697,J2,-2.0
5fa9a5e697,J3,-1.0
5fa9a5e697,J4,-1.0
5fa9a5e697,J5,-2.0
5fb7d1c974,J1,1.0
5fb7d1c974,J2,1.0
5fb7d1c974,J3,2.0
5fb7d1c974,J4,1.0
5fb7d1c974,J5,1.0
5fba85645d,J1,2.5
5fba85645d,J2,3.5
5fba85645d,J3,3.5
5fba85645d,J4,3.25
5fba85645d,J5,3.5
5fcfca931c,J1,0.0
5fcfca931c,J2,2.0
5fcfca931c,J3,2.0
5fd814e208,J1,1.0
5fd814e208,J2,1.0
5fd814e208,J3,1.0
5fd814e208,J4,1.0
5fd814e208,J5,1.0
6002a01717,J1,-1.0
6002a01717,J2,0.0
6002a01717,J3,-1.0
6051df6659,J1,0.0
6051df6659,J2,0.0
6051df6659,J3,0.0
6051df6659,J4,0.0
6051df6659,J5,0.0
606e95013e,J1,-2.0
606e95013e,J2,0.0
606e95013e,J3,1.0
6083dc7408,J1,0.0
6083dc7408,J2,0.0
6083dc7408,J3,0.0
6083dc7408,J4,0.0
6083dc7408,J5,0.0
60a76604b5,J1,-2.0
60a76604b5,J2,0.0
60a76604b5,J3,0.0
60a8a9c112,J1,0.0
60a8a9c112,J2,0.0
